Restaurant,Cuisine,Price_4_two,Star_Rating,Location,Dish_Price,consumer_Rating,Dish_Name,Dish_Category,Link,price_for_two
Royal Biryani Kitchen, Chinese,-0.6214656432427976,3.2,Shivajinagar,160.0,1000,Louisiana Chicken Burger,Recommended (16),https://www.swiggy.com/restaurants/royal-biryani-kitchen-1st-stage-btm-layout-bangalore-415042,250
Royal Biryani Kitchen, Tandoor,-0.6214656432427976,3.2,Shivajinagar,160.0,1000,Louisiana Chicken Burger,Recommended (16),https://www.swiggy.com/restaurants/royal-biryani-kitchen-1st-stage-btm-layout-bangalore-415042,250
Royal Biryani Kitchen, Snacks,-0.6214656432427976,3.2,Shivajinagar,160.0,1000,Louisiana Chicken Burger,Recommended (16),https://www.swiggy.com/restaurants/royal-biryani-kitchen-1st-stage-btm-layout-bangalore-415042,250
Royal Biryani Kitchen, Mughlai,-0.6214656432427976,3.2,Shivajinagar,160.0,1000,Louisiana Chicken Burger,Recommended (16),https://www.swiggy.com/restaurants/royal-biryani-kitchen-1st-stage-btm-layout-bangalore-415042,250
Royal Biryani Kitchen,Biryani,-0.6214656432427976,3.2,Jayanagar,694.0,1000,Puttu With Kadala Curry ,Unknown,https://www.swiggy.com/restaurants/royal-biryani-kitchen-1st-stage-btm-layout-bangalore-415042,250
Royal Biryani Kitchen, Chinese,-0.6214656432427976,3.2,Jayanagar,694.0,1000,Puttu With Kadala Curry ,Unknown,https://www.swiggy.com/restaurants/royal-biryani-kitchen-1st-stage-btm-layout-bangalore-415042,250
Royal Biryani Kitchen, Tandoor,-0.6214656432427976,3.2,Jayanagar,694.0,1000,Puttu With Kadala Curry ,Unknown,https://www.swiggy.com/restaurants/royal-biryani-kitchen-1st-stage-btm-layout-bangalore-415042,250
Royal Biryani Kitchen, Snacks,-0.6214656432427976,3.2,Jayanagar,694.0,1000,Puttu With Kadala Curry ,Unknown,https://www.swiggy.com/restaurants/royal-biryani-kitchen-1st-stage-btm-layout-bangalore-415042,250
Royal Biryani Kitchen, Mughlai,-0.6214656432427976,3.2,Jayanagar,694.0,1000,Puttu With Kadala Curry ,Unknown,https://www.swiggy.com/restaurants/royal-biryani-kitchen-1st-stage-btm-layout-bangalore-415042,250
Royal Restaurant,Chinese,-0.440674058691923,3.9,Koramangala,259.0,10000,Kaju Masala,Unknown,https://www.swiggy.com/restaurants/royal-restaurant-sulthangunta-shivajinagar-bangalore-210945,300
Royal Restaurant, North Indian,-0.440674058691923,3.9,Koramangala,259.0,10000,Kaju Masala,Unknown,https://www.swiggy.com/restaurants/royal-restaurant-sulthangunta-shivajinagar-bangalore-210945,300
Royal Restaurant, Tandoor,-0.440674058691923,3.9,Koramangala,259.0,10000,Kaju Masala,Unknown,https://www.swiggy.com/restaurants/royal-restaurant-sulthangunta-shivajinagar-bangalore-210945,300
Royal Treat,Biryani,-0.8275680496307948,4.1,Majestic,465.0,10,Chicken 65,Recommended (44),https://www.swiggy.com/restaurants/royal-treat-5th-block-koramangala-bangalore-28570,193
Royal Treat, Mughlai,-0.8275680496307948,4.1,Majestic,465.0,10,Chicken 65,Recommended (44),https://www.swiggy.com/restaurants/royal-treat-5th-block-koramangala-bangalore-28570,193
Royal Treat, Seafood,-0.8275680496307948,4.1,Majestic,465.0,10,Chicken 65,Recommended (44),https://www.swiggy.com/restaurants/royal-treat-5th-block-koramangala-bangalore-28570,193
Royal Treat, North Indian,-0.8275680496307948,4.1,Majestic,465.0,10,Chicken 65,Recommended (44),https://www.swiggy.com/restaurants/royal-treat-5th-block-koramangala-bangalore-28570,193
Ryu Ramen Co.,Japanese,0.6440754486133252,4.3,Basavanagudi,130.0,50,Peppery Lemon Paneer,Unknown,https://www.swiggy.com/restaurants/ryu-ramen-co-6th-block-koramangala-bangalore-631571,600
Ryu Ramen Co., Asian,0.6440754486133252,4.3,Basavanagudi,130.0,50,Peppery Lemon Paneer,Unknown,https://www.swiggy.com/restaurants/ryu-ramen-co-6th-block-koramangala-bangalore-631571,600
Ryu Ramen Co.,Japanese,0.6440754486133252,4.3,Koramangala,130.0,10000,Gobi Chilly,Recommended (27),https://www.swiggy.com/restaurants/ryu-ramen-co-6th-block-koramangala-bangalore-631571,600
Ryu Ramen Co., Asian,0.6440754486133252,4.3,Koramangala,130.0,10000,Gobi Chilly,Recommended (27),https://www.swiggy.com/restaurants/ryu-ramen-co-6th-block-koramangala-bangalore-631571,600
SAKKATH DOSA,South Indian,-0.9830488123445471,4.1,Cunningham Road,309.0,100,Kaju Masala Combo,Unknown,https://www.swiggy.com/restaurants/sakkath-dosa-gandhi-bazaar-basavanagudi-bangalore-580194,150
SAKKATH DOSA,South Indian,-0.9830488123445471,4.1,Richmond Town,80.0,20,Ghee Rice Combo,Unknown,https://www.swiggy.com/restaurants/sakkath-dosa-gandhi-bazaar-basavanagudi-bangalore-580194,150
SAKKATH DOSA,South Indian,-0.9830488123445471,4.1,Jayanagar,235.0,20,Piri Piri McSpicy Chicken Burger,Recommended (6),https://www.swiggy.com/restaurants/sakkath-dosa-gandhi-bazaar-basavanagudi-bangalore-580194,150
SAKKATH DOSA,South Indian,-0.9830488123445471,4.1,Shivajinagar,270.0,5000,Golden Baby Corn,Recommended (5),https://www.swiggy.com/restaurants/sakkath-dosa-gandhi-bazaar-basavanagudi-bangalore-580194,150
SEA MEEN RESTAURANT,Seafood,-0.440674058691923,4.4,Rajajinagar,100.0,50,Triple Cheese American Burger - Chicken,Recommended (15),https://www.swiggy.com/restaurants/sea-meen-restaurant-7th-block-koramangala-bangalore-527034,300
SEA MEEN RESTAURANT, Coastal,-0.440674058691923,4.4,Rajajinagar,100.0,50,Triple Cheese American Burger - Chicken,Recommended (15),https://www.swiggy.com/restaurants/sea-meen-restaurant-7th-block-koramangala-bangalore-527034,300
SEA MEEN RESTAURANT, North Indian,-0.440674058691923,4.4,Rajajinagar,100.0,50,Triple Cheese American Burger - Chicken,Recommended (15),https://www.swiggy.com/restaurants/sea-meen-restaurant-7th-block-koramangala-bangalore-527034,300
SEA MEEN RESTAURANT, Chinese,-0.440674058691923,4.4,Rajajinagar,100.0,50,Triple Cheese American Burger - Chicken,Recommended (15),https://www.swiggy.com/restaurants/sea-meen-restaurant-7th-block-koramangala-bangalore-527034,300
SEA MEEN RESTAURANT, Tandoor,-0.440674058691923,4.4,Rajajinagar,100.0,50,Triple Cheese American Burger - Chicken,Recommended (15),https://www.swiggy.com/restaurants/sea-meen-restaurant-7th-block-koramangala-bangalore-527034,300
SEA MEEN RESTAURANT,Seafood,-0.440674058691923,4.4,Koramangala,314.0,100,Set Dose,Unknown,https://www.swiggy.com/restaurants/sea-meen-restaurant-7th-block-koramangala-bangalore-527034,300
SEA MEEN RESTAURANT, Coastal,-0.440674058691923,4.4,Koramangala,314.0,100,Set Dose,Unknown,https://www.swiggy.com/restaurants/sea-meen-restaurant-7th-block-koramangala-bangalore-527034,300
SEA MEEN RESTAURANT, North Indian,-0.440674058691923,4.4,Koramangala,314.0,100,Set Dose,Unknown,https://www.swiggy.com/restaurants/sea-meen-restaurant-7th-block-koramangala-bangalore-527034,300
SEA MEEN RESTAURANT, Chinese,-0.440674058691923,4.4,Koramangala,314.0,100,Set Dose,Unknown,https://www.swiggy.com/restaurants/sea-meen-restaurant-7th-block-koramangala-bangalore-527034,300
SEA MEEN RESTAURANT, Tandoor,-0.440674058691923,4.4,Koramangala,314.0,100,Set Dose,Unknown,https://www.swiggy.com/restaurants/sea-meen-restaurant-7th-block-koramangala-bangalore-527034,300
SHAFIZ LAJAWAAB,Tandoor,-0.2598824741410483,3.7,Koramangala,140.0,20,Veggie Feast Pizza,Unknown,https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHAFIZ LAJAWAAB, Biryani,-0.2598824741410483,3.7,Koramangala,140.0,20,Veggie Feast Pizza,Unknown,https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHAFIZ LAJAWAAB, North Indian,-0.2598824741410483,3.7,Koramangala,140.0,20,Veggie Feast Pizza,Unknown,https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHAFIZ LAJAWAAB, South Indian,-0.2598824741410483,3.7,Koramangala,140.0,20,Veggie Feast Pizza,Unknown,https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHAFIZ LAJAWAAB,Tandoor,-0.2598824741410483,3.7,Malleshwaram,75.0,5000,My Mac (personal Giant Slice (22.5 Cm)),Recommended (12),https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHAFIZ LAJAWAAB, Biryani,-0.2598824741410483,3.7,Malleshwaram,75.0,5000,My Mac (personal Giant Slice (22.5 Cm)),Recommended (12),https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHAFIZ LAJAWAAB, North Indian,-0.2598824741410483,3.7,Malleshwaram,75.0,5000,My Mac (personal Giant Slice (22.5 Cm)),Recommended (12),https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHAFIZ LAJAWAAB, South Indian,-0.2598824741410483,3.7,Malleshwaram,75.0,5000,My Mac (personal Giant Slice (22.5 Cm)),Recommended (12),https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHAFIZ LAJAWAAB,Tandoor,-0.2598824741410483,3.7,Shanti Nagar,275.0,20,Egg With Veg Roll,Unknown,https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHAFIZ LAJAWAAB, Biryani,-0.2598824741410483,3.7,Shanti Nagar,275.0,20,Egg With Veg Roll,Unknown,https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHAFIZ LAJAWAAB, North Indian,-0.2598824741410483,3.7,Shanti Nagar,275.0,20,Egg With Veg Roll,Unknown,https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHAFIZ LAJAWAAB, South Indian,-0.2598824741410483,3.7,Shanti Nagar,275.0,20,Egg With Veg Roll,Unknown,https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHAFIZ LAJAWAAB,Tandoor,-0.2598824741410483,3.7,Malleshwaram,380.0,100,Bisi Bele Bath,Recommended (20),https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHAFIZ LAJAWAAB, Biryani,-0.2598824741410483,3.7,Malleshwaram,380.0,100,Bisi Bele Bath,Recommended (20),https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHAFIZ LAJAWAAB, North Indian,-0.2598824741410483,3.7,Malleshwaram,380.0,100,Bisi Bele Bath,Recommended (20),https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHAFIZ LAJAWAAB, South Indian,-0.2598824741410483,3.7,Malleshwaram,380.0,100,Bisi Bele Bath,Recommended (20),https://www.swiggy.com/restaurants/shafiz-lajawaab-muneshwara-c-block-r-t-nagar-bangalore-527139,350
SHYAM MISHRA JUICE CENTRE LLP,Juices,-0.9468904954343721,4.4,Malleshwaram,50.0,100,Fries (R),Recommended (16),https://www.swiggy.com/restaurants/shyam-mishra-juice-centre-llp-chickpet-majestic-bangalore-449876,160
SHYAM MISHRA JUICE CENTRE LLP, Beverages,-0.9468904954343721,4.4,Malleshwaram,50.0,100,Fries (R),Recommended (16),https://www.swiggy.com/restaurants/shyam-mishra-juice-centre-llp-chickpet-majestic-bangalore-449876,160
SHYAM MISHRA JUICE CENTRE LLP,Juices,-0.9468904954343721,4.4,Bannerghatta Main Road,299.0,1000,Idly (2pcs),Unknown,https://www.swiggy.com/restaurants/shyam-mishra-juice-centre-llp-chickpet-majestic-bangalore-449876,160
SHYAM MISHRA JUICE CENTRE LLP, Beverages,-0.9468904954343721,4.4,Bannerghatta Main Road,299.0,1000,Idly (2pcs),Unknown,https://www.swiggy.com/restaurants/shyam-mishra-juice-centre-llp-chickpet-majestic-bangalore-449876,160
SICILIA PONT (ITALIAN RESTAURANT ),Pizzas,-0.440674058691923,4.2,Shivajinagar,150.0,10,Divine Chocolate Sensation 700ml,Rolls (16),https://www.swiggy.com/restaurants/sicilia-pont-italian-restaurant-5th-block-rajajinagar-bangalore-343594,300
SICILIA PONT (ITALIAN RESTAURANT ), Italian,-0.440674058691923,4.2,Shivajinagar,150.0,10,Divine Chocolate Sensation 700ml,Rolls (16),https://www.swiggy.com/restaurants/sicilia-pont-italian-restaurant-5th-block-rajajinagar-bangalore-343594,300
SICILIA PONT (ITALIAN RESTAURANT ), Desserts,-0.440674058691923,4.2,Shivajinagar,150.0,10,Divine Chocolate Sensation 700ml,Rolls (16),https://www.swiggy.com/restaurants/sicilia-pont-italian-restaurant-5th-block-rajajinagar-bangalore-343594,300
SICILIA PONT (ITALIAN RESTAURANT ), Beverages,-0.440674058691923,4.2,Shivajinagar,150.0,10,Divine Chocolate Sensation 700ml,Rolls (16),https://www.swiggy.com/restaurants/sicilia-pont-italian-restaurant-5th-block-rajajinagar-bangalore-343594,300
SICILIA PONT (ITALIAN RESTAURANT ), Snacks,-0.440674058691923,4.2,Shivajinagar,150.0,10,Divine Chocolate Sensation 700ml,Rolls (16),https://www.swiggy.com/restaurants/sicilia-pont-italian-restaurant-5th-block-rajajinagar-bangalore-343594,300
SICILIA PONT (ITALIAN RESTAURANT ),Pizzas,-0.440674058691923,4.2,Rajajinagar,94.5,10,Chicken Singapuri Rice,Unknown,https://www.swiggy.com/restaurants/sicilia-pont-italian-restaurant-5th-block-rajajinagar-bangalore-343594,300
SICILIA PONT (ITALIAN RESTAURANT ), Italian,-0.440674058691923,4.2,Rajajinagar,94.5,10,Chicken Singapuri Rice,Unknown,https://www.swiggy.com/restaurants/sicilia-pont-italian-restaurant-5th-block-rajajinagar-bangalore-343594,300
SICILIA PONT (ITALIAN RESTAURANT ), Desserts,-0.440674058691923,4.2,Rajajinagar,94.5,10,Chicken Singapuri Rice,Unknown,https://www.swiggy.com/restaurants/sicilia-pont-italian-restaurant-5th-block-rajajinagar-bangalore-343594,300
SICILIA PONT (ITALIAN RESTAURANT ), Beverages,-0.440674058691923,4.2,Rajajinagar,94.5,10,Chicken Singapuri Rice,Unknown,https://www.swiggy.com/restaurants/sicilia-pont-italian-restaurant-5th-block-rajajinagar-bangalore-343594,300
SICILIA PONT (ITALIAN RESTAURANT ), Snacks,-0.440674058691923,4.2,Rajajinagar,94.5,10,Chicken Singapuri Rice,Unknown,https://www.swiggy.com/restaurants/sicilia-pont-italian-restaurant-5th-block-rajajinagar-bangalore-343594,300
SLAY Coffee,Beverages,-0.8022572277936724,4.2,Koramangala,299.0,500,Special Elaichi Chai 250ml,Unknown,https://www.swiggy.com/restaurants/slay-coffee-1st-stage-btm-layout-bangalore-293735,200
SLAY Coffee, Desserts,-0.8022572277936724,4.2,Koramangala,299.0,500,Special Elaichi Chai 250ml,Unknown,https://www.swiggy.com/restaurants/slay-coffee-1st-stage-btm-layout-bangalore-293735,200
SLAY Coffee Bar,Beverages,-0.8022572277936724,4.1,Shivaji Nagar,249.0,50,Egg Maggi,Unknown,https://www.swiggy.com/restaurants/slay-coffee-bar-st-marks-road-bangalore-326529,200
SLAY Coffee Bar, Desserts,-0.8022572277936724,4.1,Shivaji Nagar,249.0,50,Egg Maggi,Unknown,https://www.swiggy.com/restaurants/slay-coffee-bar-st-marks-road-bangalore-326529,200
SVI Food,North Indian,-0.8022572277936724,4.4,Koramangala,60.0,10000,Paneer Manchurian Gravy,Unknown,https://www.swiggy.com/restaurants/svi-food-jogupalya-halasuru-bangalore-84742,200
SVSS Biryani,Hyderabadi,0.2824922795115758,4.1,Koramangala,395.0,10000,Ghee Rice,Recommended (23),https://www.swiggy.com/restaurants/svss-biryani-cmh-road-indiranagar-bangalore-426393,500
SVSS Biryani, Andhra,0.2824922795115758,4.1,Koramangala,395.0,10000,Ghee Rice,Recommended (23),https://www.swiggy.com/restaurants/svss-biryani-cmh-road-indiranagar-bangalore-426393,500
SVSS Biryani, Continental,0.2824922795115758,4.1,Koramangala,395.0,10000,Ghee Rice,Recommended (23),https://www.swiggy.com/restaurants/svss-biryani-cmh-road-indiranagar-bangalore-426393,500
SVSS Biryani,Hyderabadi,0.2824922795115758,4.1,Indiranagar,380.0,100,Chicken Pepper Dry,Unknown,https://www.swiggy.com/restaurants/svss-biryani-cmh-road-indiranagar-bangalore-426393,500
SVSS Biryani, Andhra,0.2824922795115758,4.1,Indiranagar,380.0,100,Chicken Pepper Dry,Unknown,https://www.swiggy.com/restaurants/svss-biryani-cmh-road-indiranagar-bangalore-426393,500
SVSS Biryani, Continental,0.2824922795115758,4.1,Indiranagar,380.0,100,Chicken Pepper Dry,Unknown,https://www.swiggy.com/restaurants/svss-biryani-cmh-road-indiranagar-bangalore-426393,500
Sagar Delicacy,North Indian,-0.440674058691923,4.4,Btm Layout,465.0,500,Chilly Chicken,Rice (9),https://www.swiggy.com/restaurants/sagar-delicacy-sivanchetti-gardens-ulsoor-bangalore-58100,300
Sagar Delicacy, South Indian,-0.440674058691923,4.4,Btm Layout,465.0,500,Chilly Chicken,Rice (9),https://www.swiggy.com/restaurants/sagar-delicacy-sivanchetti-gardens-ulsoor-bangalore-58100,300
Sagar Delicacy, Chinese,-0.440674058691923,4.4,Btm Layout,465.0,500,Chilly Chicken,Rice (9),https://www.swiggy.com/restaurants/sagar-delicacy-sivanchetti-gardens-ulsoor-bangalore-58100,300
Sagar Delicacy,North Indian,-0.440674058691923,4.4,Indiranagar,270.0,20,Veg Roll,Unknown,https://www.swiggy.com/restaurants/sagar-delicacy-sivanchetti-gardens-ulsoor-bangalore-58100,300
Sagar Delicacy, South Indian,-0.440674058691923,4.4,Indiranagar,270.0,20,Veg Roll,Unknown,https://www.swiggy.com/restaurants/sagar-delicacy-sivanchetti-gardens-ulsoor-bangalore-58100,300
Sagar Delicacy, Chinese,-0.440674058691923,4.4,Indiranagar,270.0,20,Veg Roll,Unknown,https://www.swiggy.com/restaurants/sagar-delicacy-sivanchetti-gardens-ulsoor-bangalore-58100,300
Sagar Delicacy,North Indian,-0.440674058691923,4.4,Malleshwaram,140.0,10000,Chilli Leg,Unknown,https://www.swiggy.com/restaurants/sagar-delicacy-sivanchetti-gardens-ulsoor-bangalore-58100,300
Sagar Delicacy, South Indian,-0.440674058691923,4.4,Malleshwaram,140.0,10000,Chilli Leg,Unknown,https://www.swiggy.com/restaurants/sagar-delicacy-sivanchetti-gardens-ulsoor-bangalore-58100,300
Sagar Delicacy, Chinese,-0.440674058691923,4.4,Malleshwaram,140.0,10000,Chilli Leg,Unknown,https://www.swiggy.com/restaurants/sagar-delicacy-sivanchetti-gardens-ulsoor-bangalore-58100,300
Sagar Delicacy,North Indian,-0.440674058691923,4.4,Indiranagar,2200.0,5000,Mushroom Biryani,Recommended (12),https://www.swiggy.com/restaurants/sagar-delicacy-sivanchetti-gardens-ulsoor-bangalore-58100,300
Sagar Delicacy, South Indian,-0.440674058691923,4.4,Indiranagar,2200.0,5000,Mushroom Biryani,Recommended (12),https://www.swiggy.com/restaurants/sagar-delicacy-sivanchetti-gardens-ulsoor-bangalore-58100,300
Sagar Delicacy, Chinese,-0.440674058691923,4.4,Indiranagar,2200.0,5000,Mushroom Biryani,Recommended (12),https://www.swiggy.com/restaurants/sagar-delicacy-sivanchetti-gardens-ulsoor-bangalore-58100,300
Sagar Restaurant,North Indian,-0.08270672128119112,4.1,Ashok Nagar,108.0,10000,Mango Punch Cooler,Recommended (6),https://www.swiggy.com/restaurants/sagar-restaurant-nehru-circle-seshadripuram-bangalore-61597,399
Sagar Restaurant, Chinese,-0.08270672128119112,4.1,Ashok Nagar,108.0,10000,Mango Punch Cooler,Recommended (6),https://www.swiggy.com/restaurants/sagar-restaurant-nehru-circle-seshadripuram-bangalore-61597,399
Sagar Restaurant, Chaat,-0.08270672128119112,4.1,Ashok Nagar,108.0,10000,Mango Punch Cooler,Recommended (6),https://www.swiggy.com/restaurants/sagar-restaurant-nehru-circle-seshadripuram-bangalore-61597,399
Sagar Restaurant, Tandoor,-0.08270672128119112,4.1,Ashok Nagar,108.0,10000,Mango Punch Cooler,Recommended (6),https://www.swiggy.com/restaurants/sagar-restaurant-nehru-circle-seshadripuram-bangalore-61597,399
Sagar Restaurant, Jain,-0.08270672128119112,4.1,Ashok Nagar,108.0,10000,Mango Punch Cooler,Recommended (6),https://www.swiggy.com/restaurants/sagar-restaurant-nehru-circle-seshadripuram-bangalore-61597,399
Sagar Restaurant,North Indian,-0.08270672128119112,4.1,Richmond Road,380.0,1000,Delux Punjabi Thali 8 CP,Unknown,https://www.swiggy.com/restaurants/sagar-restaurant-nehru-circle-seshadripuram-bangalore-61597,399
Sagar Restaurant, Chinese,-0.08270672128119112,4.1,Richmond Road,380.0,1000,Delux Punjabi Thali 8 CP,Unknown,https://www.swiggy.com/restaurants/sagar-restaurant-nehru-circle-seshadripuram-bangalore-61597,399
Sagar Restaurant, Chaat,-0.08270672128119112,4.1,Richmond Road,380.0,1000,Delux Punjabi Thali 8 CP,Unknown,https://www.swiggy.com/restaurants/sagar-restaurant-nehru-circle-seshadripuram-bangalore-61597,399
Sagar Restaurant, Tandoor,-0.08270672128119112,4.1,Richmond Road,380.0,1000,Delux Punjabi Thali 8 CP,Unknown,https://www.swiggy.com/restaurants/sagar-restaurant-nehru-circle-seshadripuram-bangalore-61597,399
Sagar Restaurant, Jain,-0.08270672128119112,4.1,Richmond Road,380.0,1000,Delux Punjabi Thali 8 CP,Unknown,https://www.swiggy.com/restaurants/sagar-restaurant-nehru-circle-seshadripuram-bangalore-61597,399
Sagar fast food,Chinese,-0.8022572277936724,4.4,Indiranagar,464.0,100,Egg Noodles With Shezwan Chicken(550 Grams),Unknown,https://www.swiggy.com/restaurants/sagar-fast-food-8th-block-koramangala-bangalore-113839,200
Sagar fast food, South Indian,-0.8022572277936724,4.4,Indiranagar,464.0,100,Egg Noodles With Shezwan Chicken(550 Grams),Unknown,https://www.swiggy.com/restaurants/sagar-fast-food-8th-block-koramangala-bangalore-113839,200
Sagar fast food, North Indian,-0.8022572277936724,4.4,Indiranagar,464.0,100,Egg Noodles With Shezwan Chicken(550 Grams),Unknown,https://www.swiggy.com/restaurants/sagar-fast-food-8th-block-koramangala-bangalore-113839,200
Sagar fast food,Chinese,-0.8022572277936724,4.4,Ashok Nagar,105.0,1000,Premium Family Feast for 4- Veg,Recommended (9),https://www.swiggy.com/restaurants/sagar-fast-food-8th-block-koramangala-bangalore-113839,200
Sagar fast food, South Indian,-0.8022572277936724,4.4,Ashok Nagar,105.0,1000,Premium Family Feast for 4- Veg,Recommended (9),https://www.swiggy.com/restaurants/sagar-fast-food-8th-block-koramangala-bangalore-113839,200
Sagar fast food, North Indian,-0.8022572277936724,4.4,Ashok Nagar,105.0,1000,Premium Family Feast for 4- Veg,Recommended (9),https://www.swiggy.com/restaurants/sagar-fast-food-8th-block-koramangala-bangalore-113839,200
Sahana's (Nati Style),South Indian,-0.8022572277936724,4.0,Banashankari,215.0,10000,Jean (Bacon & Feta Sandwich),Recommended (22),https://www.swiggy.com/restaurants/sahanas-nati-style-wilson-garden-austin-town-bangalore-58103,200
Sahana's (Nati Style), Biryani,-0.8022572277936724,4.0,Banashankari,215.0,10000,Jean (Bacon & Feta Sandwich),Recommended (22),https://www.swiggy.com/restaurants/sahanas-nati-style-wilson-garden-austin-town-bangalore-58103,200
Sahana's (Nati Style), Chinese,-0.8022572277936724,4.0,Banashankari,215.0,10000,Jean (Bacon & Feta Sandwich),Recommended (22),https://www.swiggy.com/restaurants/sahanas-nati-style-wilson-garden-austin-town-bangalore-58103,200
Sahana's (Nati Style),South Indian,-0.8022572277936724,4.0,BTM,369.0,1000,Paneer Roll,Unknown,https://www.swiggy.com/restaurants/sahanas-nati-style-wilson-garden-austin-town-bangalore-58103,200
Sahana's (Nati Style), Biryani,-0.8022572277936724,4.0,BTM,369.0,1000,Paneer Roll,Unknown,https://www.swiggy.com/restaurants/sahanas-nati-style-wilson-garden-austin-town-bangalore-58103,200
Sahana's (Nati Style), Chinese,-0.8022572277936724,4.0,BTM,369.0,1000,Paneer Roll,Unknown,https://www.swiggy.com/restaurants/sahanas-nati-style-wilson-garden-austin-town-bangalore-58103,200
Sahana's (Nati Style),South Indian,-0.8022572277936724,4.0,BTM Layout,970.0,100,Maa Loves Thali 5 Cp,Unknown,https://www.swiggy.com/restaurants/sahanas-nati-style-wilson-garden-austin-town-bangalore-58103,200
Sahana's (Nati Style), Biryani,-0.8022572277936724,4.0,BTM Layout,970.0,100,Maa Loves Thali 5 Cp,Unknown,https://www.swiggy.com/restaurants/sahanas-nati-style-wilson-garden-austin-town-bangalore-58103,200
Sahana's (Nati Style), Chinese,-0.8022572277936724,4.0,BTM Layout,970.0,100,Maa Loves Thali 5 Cp,Unknown,https://www.swiggy.com/restaurants/sahanas-nati-style-wilson-garden-austin-town-bangalore-58103,200
Sai cafe veg,South Indian,-0.6214656432427976,4.2,Koramangala,130.0,500,Chicken masala gravy,Unknown,https://www.swiggy.com/restaurants/sai-cafe-veg-yalappa-garden-malleshwaram-bangalore-94717,250
Sai cafe veg,South Indian,-0.6214656432427976,4.2,Indiranagar,699.0,50,Pesto & Basil Veg Pizza (personal Giant Slice (22.5 Cm)),Recommended (23),https://www.swiggy.com/restaurants/sai-cafe-veg-yalappa-garden-malleshwaram-bangalore-94717,250
Salasar Balaji Restaurant,North Indian,-0.8022572277936724,3.4,Koramangala,67.8,50,Aloo Methi Dry,Unknown,https://www.swiggy.com/restaurants/salasar-balaji-restaurant-lakshmi-road-shanti-nagar-bangalore-231795,200
Salt - Indian Restaurant Bar & Grill,South Indian,2.0904081250203226,4.3,Langford Town,109.0,500,Tandoori Chicken Burger,Recommended (13),https://www.swiggy.com/restaurants/salt-indian-restaurant-bar-and-grill-vittal-malya-road-whitefield-bangalore-484939,1000
Salt - Indian Restaurant Bar & Grill, Indian,2.0904081250203226,4.3,Langford Town,109.0,500,Tandoori Chicken Burger,Recommended (13),https://www.swiggy.com/restaurants/salt-indian-restaurant-bar-and-grill-vittal-malya-road-whitefield-bangalore-484939,1000
Salt - Indian Restaurant Bar & Grill, Combo,2.0904081250203226,4.3,Langford Town,109.0,500,Tandoori Chicken Burger,Recommended (13),https://www.swiggy.com/restaurants/salt-indian-restaurant-bar-and-grill-vittal-malya-road-whitefield-bangalore-484939,1000
Salt - Indian Restaurant Bar & Grill, Biryani,2.0904081250203226,4.3,Langford Town,109.0,500,Tandoori Chicken Burger,Recommended (13),https://www.swiggy.com/restaurants/salt-indian-restaurant-bar-and-grill-vittal-malya-road-whitefield-bangalore-484939,1000
Salt - Indian Restaurant Bar & Grill, Desserts,2.0904081250203226,4.3,Langford Town,109.0,500,Tandoori Chicken Burger,Recommended (13),https://www.swiggy.com/restaurants/salt-indian-restaurant-bar-and-grill-vittal-malya-road-whitefield-bangalore-484939,1000
Salt - Indian Restaurant Bar & Grill,South Indian,2.0904081250203226,4.3,Langford Town,259.0,10,Tomato Basil Crostini,Unknown,https://www.swiggy.com/restaurants/salt-indian-restaurant-bar-and-grill-vittal-malya-road-whitefield-bangalore-484939,1000
